CHAPTER_I_Naples_By_Ionan_Sea.txt_96	48	one_was_never_,_literally_never_,_out_of_hearing_of_a_hand-organ_;	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	a_hand-organ	false	Y	indef	hand-organ	NN	common	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	hearing	none	none	hear	false	0	VBG	02106506-V	1	verb.perception	none	hear	false	VBG	false	other	unknown	02169702-V	NULL	NULL	NULL	0.0	0.028571428571428567	0.0	0.2698412698412698	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_171	48	and_these_organs_,_played_the_brightest_of_melodies_;	melodies	true	Y	none	melody	NNS	common	pl	3	07028373-N	07020895-N	07109019-N	00033020-N	00001740-N	5	noun.communication	the_brightest	false	NO-NOUN	def	brightest	JJS	unknown	unknown	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	played	positive	will	play	false	3	VBD	01072262-V	1	verb.competition	past	play	false	VBD	false	sim_past	active	01072949-V	NULL	NULL	NULL	0.13636363636363638	0.056	0.0	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_97	48	which_in_general_had_a_peculiarly_dulcet_note_,	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	a_peculiarly_dulcet_note	false	Y	indef	note	NN	common	sg	3	06504462-N	06502378-N	06647206-N	06643408-N	00001740-N	7	noun.communication	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	had	none	none	have	false	0	VBD	02203362-V	0	verb.possession	past	have	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.16161616161616157	0.06666666666666667	0.1851851851851852	0.1851851851851852	NO	DESCRIPTIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_172	48	trivial_,_vulgar_if_you_will_,_but_none_the_less_melodious_,_and_dear_to_Naples_.	you	false	NO-NOUN	none	you	PRP	pronoun	unknown	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	will	none	none	will	false	0	MD	NULL	NULL	NULL	none	will	false	MD	false	other	unknown	NULL	NULL	NULL	NULL	0.0	0.0	0.48148148148148145	0.037037037037037035	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_98	49	Now_the_sound_of_street_music_is_rare_,	the_sound_of_street_music	false	Y	def	sound	NN	common	sg	3	04981139-N	04983122-N	04916342-N	00024264-N	00001740-N	5	noun.attribute	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	is	positive	now	rare	false	1	JJ	00488561-A	0	adj.all	present	be	false	VBZ	false	pres	active	NULL	NULL	NULL	NULL	0.4141414141414141	0.06666666666666667	0.1851851851851852	0.1851851851851852	YES	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_99	49	and_I_understand	I	false	NO-NOUN	none	i	PRP	pronoun	unknown	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	understand	none	none	understand	false	0	VBP	00588888-V	0	verb.cognition	present	understand	false	VBP	false	pres	active	NULL	NULL	NULL	NULL	0.0	0.27999999999999997	0.0	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_100	49	that_some_police_provision_long_since_interfered_with_the_soft-tongued_instruments_.	some_police_provision_long_since	false	Y	indef	provision	NN	common	sg	3	06755947-N	06755568-N	06753800-N	06753299-N	00001740-N	9	noun.communication	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	interfered	none	none	interfere	false	0	VBD	02450505-V	2	verb.social	past	interfere	false	VBD	false	sim_past	active	02451912-V	NULL	02451370-V	NULL	0.09848484848484847	0.0	0.0	0.1111111111111111	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_217	50	I_miss_them_;	I	false	NO-NOUN	none	i	PRP	pronoun	unknown	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	them	false	NO-NOUN	none	them	PRP	pronoun	pl	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	miss	none	none	miss	false	0	VBP	02127853-V	0	verb.perception	present	miss	false	VBP	false	pres	active	NULL	NULL	NULL	NULL	0.0	0.19999999999999998	0.0	0.0	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_204	50	for_,_in_the_matter_of_music_,_it_is_with_me_as_with_Sir_Thomas_Browne_.	it	false	NO-NOUN	none	it	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	is	none	none	be	false	2	VBZ	02604760-V	0	verb.stative	present	be	false	VBZ	false	pres	active	NULL	NULL	NULL	NULL	0.16161616161616157	0.013333333333333332	0.0	0.0	NO	OTHER
CHAPTER_I_Naples_By_Ionan_Sea.txt_190	51	For_Italy_the_change_is_significant_enough_;	the_change	false	Y	def	change	NN	common	sg	3	07296428-N	07283608-N	00029378-N	00023100-N	00001740-N	5	noun.event	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	is	positive	enough	significant	false	1	JJ	02161432-A	0	adj.all	present	be	false	VBZ	false	pres	active	NULL	NULL	NULL	NULL	0.19318181818181818	0.08	0.22222222222222224	0.22222222222222224	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_101	51	in_a_few_more_years_spontaneous_melody_will_be_as_rare_at_Naples_or_Venice_as_on_the_banks_of_the_Thames_.	spontaneous_melody	false	Y	none	melody	NN	common	sg	3	07028373-N	07020895-N	07109019-N	00033020-N	00001740-N	5	noun.communication	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	be	positive	as	rare	false	2	JJ	00488561-A	0	adj.all	future	be	false	VB	false	fut	active	NULL	NULL	NULL	NULL	0.007905138339920945	0.0017391304347826096	0.12077294685990338	0.0	YES	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_205	52	Happily_,_the_musicians_errant_still_strum_their_mandoline	the_musicians	false	Y	def	musician	NNS	common	pl	3	10340312-N	10415638-N	09616922-N	00007846-N	00001740-N	9	noun.person	their_mandoline	false	none	def	mandoline	NN	common	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	errant	positive	happily	errant	false	2	VBP	NULL	NULL	NULL	present	errant	false	VBP	false	pres	active	NULL	NULL	NULL	NULL	0.0	0.0	0.1851851851851852	0.48148148148148145	NO	EXPOSITORY
CHAPTER_I_Naples_By_Ionan_Sea.txt_206	52	as_you_dine_.	you	false	NO-NOUN	none	you	PRP	pronoun	unknown	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	dine	none	none	dine	false	0	VBP	01156834-V	2	verb.consumption	present	dine	false	VBP	false	pres	active	01167981-V	NULL	01166351-V	NULL	0.0	0.0	0.0	0.0	NO	EXPOSITORY
CHAPTER_I_Naples_By_Ionan_Sea.txt_102	53	The_old_trattoria_in_the_Toledo_is_as_good_as_ever_,_as_bright_,_as_comfortable_.	The_old_trattoria_in_the_Toledo	false	none	def	trattorium	NNS	common	pl	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	is	positive	as	good	false	2	JJ	01123148-A	0	adj.all	present	be	false	VBZ	false	pres	active	NULL	NULL	NULL	NULL	0.0	0.013333333333333332	0.48148148148148145	0.0	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_103	54	I_have_found_my_old_corner_in_one_of_the_little_rooms_,_and_something_of_the_old_gusto_for_zuppa_di_vongole_.	I	false	NO-NOUN	none	i	PRP	pronoun	unknown	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	my_old_corner	false	Y	def	corner	NN	common	sg	3	08544419-N	08497294-N	08630985-N	00027167-N	00001740-N	6	noun.location	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	found	none	none	find	false	0	VBN	02248465-V	0	verb.possession	present	find	true	VBN	false	pres_perf	active	NULL	NULL	NULL	NULL	0.19318181818181818	0.039999999999999994	0.22222222222222224	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_207	55	The_homely_wine_of_Posillipo_smacks_as_in_days_gone_by_,	The_homely_wine_of_Posillipo	false	Y	def	wine	NN	common	sg	3	07891726-N	07884567-N	07881800-N	00021265-N	00001740-N	7	noun.food	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	smacks	none	none	smack	false	1	VBZ	01206218-V	2	verb.contact	present	smack	false	VBZ	false	pres	active	01414916-V	NULL	01400044-V	NULL	0.09848484848484847	0.12	0.1111111111111111	0.0	YES	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_208	55	and_is_commended_to_one_'s_lips_by_a_song_of_the_South_...	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	a_song_of_the_South	false	Y	indef	song	NN	common	sg	3	07048000-N	07037465-N	07020895-N	07109019-N	00001740-N	6	noun.communication	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	commended	none	none	commend	false	0	VBN	00628491-V	4	verb.communication	present	commend	true	VBN	false	pres_perf	active	00882395-V	00670261-V	00856824-V	00681429-V	0.0	0.09714285714285714	0.0	0.0	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_104	55	Last_night_the_wind_changed	the_wind	false	Y	def	wind	NN	common	sg	3	11525955-N	11524662-N	11425580-N	11419404-N	00001740-N	8	noun.phenomenon	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	changed	none	none	change	true	1	VBD	00126264-V	0	verb.change	past	change	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.8181818181818182	0.152	0.4222222222222223	0.0	YES	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_105	55	and_the_sky_began_to_clear_;	the_sky	false	Y	def	sky	NN	common	sg	3	09436708-N	09210604-N	14877585-N	14939445-N	00001740-N	6	noun.object	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	began	none	none	begin	false	0	VBD	00345761-V	0	verb.change	past	begin	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.0	0.23428571428571426	0.0	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_106	55	this_morning_I_awoke_in_sunshine_,_and_with_a_feeling_of_eagerness_for_my_journey_.	I	false	NO-NOUN	none	i	PRP	pronoun	unknown	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	awoke	none	none	awake	true	1	VBD	00109660-V	2	verb.body	past	awake	false	VBD	false	sim_past	active	00018526-V	NULL	00146138-V	NULL	0.31016042780748665	0.0	0.0	0.0	YES	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_107	56	I_shall_look_upon_the_Ionian_Sea_,_not_merely_from_a_train_or_a_steamboat_as_before_,_but_at_long_leisure_:	I	false	NO-NOUN	none	i	PRP	pronoun	unknown	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	look	positive	before	look	false	1	VB	02130524-V	0	verb.perception	future	look	false	VB	false	fut	active	NULL	NULL	NULL	NULL	0.0	0.0	0.0	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_108	56	I_shall_see_the_shores	I	false	NO-NOUN	none	i	PRP	pronoun	unknown	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	the_shores	false	Y	def	shore	NNS	common	pl	3	09433442-N	09287968-N	00002684-N	00001930-N	00001740-N	4	noun.object	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.152	0.0	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_109	56	where_once_were_Tarentum_and_Sybaris_,_Croton_and_Locri_.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Tarentum_and_Sybaris_,_Croton_and_Locri	false	none	none	tarentum	NNP	proper	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	were	positive	once	tarentum	false	2	NNP	NULL	NULL	NULL	past	be	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.0	0.04727272727272727	0.0	0.0	YES	DESCRIPTIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_111	57	Every_man_has_his_intellectual_desire_;	Every_man	false	Y	def	man	NN	common	sg	3	10287213-N	09624168-N	00007846-N	00004475-N	00001740-N	8	noun.person	his_intellectual_desire	false	Y	def	desire	NN	common	sg	3	07484265-N	00026192-N	00024720-N	00024264-N	00001740-N	5	noun.feeling	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	has	none	none	have	false	0	VBZ	02203362-V	0	verb.possession	present	have	false	VBZ	false	pres	active	NULL	NULL	NULL	NULL	0.5584415584415584	0.09714285714285714	0.2698412698412698	0.0	NO	EXPOSITORY
CHAPTER_I_Naples_By_Ionan_Sea.txt_110	57	mine_is_to_escape_life	mine	false	NO-NOUN	none	mine	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	life	false	Y	none	life	NN	common	sg	3	13963192-N	13954253-N	00024720-N	00024264-N	00001740-N	5	noun.state	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	escape	none	dream	escape	false	2	VB	02009433-V	3	verb.motion	none	escape	false	VB	false	infinitif	active	02074677-V	NULL	02075462-V	02075049-V	0.36363636363636365	0.344	0.0	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_112	57	as_I_know_it	I	false	NO-NOUN	none	i	PRP	pronoun	unknown	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	it	false	NO-NOUN	none	it	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	know	none	none	know	false	0	VBP	00594621-V	0	verb.cognition	present	know	false	VBP	false	pres	active	NULL	NULL	NULL	NULL	0.0	0.19999999999999998	0.0	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_113	57	and_dream_myself_into_that_old_world_which_was_the_imaginative_delight_of_my_boyhood_.	that_old_world	false	Y	demon	world	NN	common	sg	3	09466280-N	00019128-N	00003553-N	00002684-N	00001740-N	5	noun.object	myself	false	NO-NOUN	none	myself	PRP	pronoun	sg	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	dream	none	none	dream	false	0	VBP	01617192-V	3	verb.creation	present	dream	false	VBP	false	pres	active	01637633-V	NULL	01636397-V	01631534-V	0.19318181818181818	0.02	0.22222222222222224	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_114	58	The_names_of_Greece_and_Italy_draw_me_as_no_others_;	The_names_of_Greece_and_Italy	false	Y	def	name	NNS	common	pl	3	06333653-N	06284225-N	13809207-N	00031921-N	00001740-N	5	noun.communication	me	false	NO-NOUN	none	me	PRP	pronoun	sg	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	draw	none	none	draw	false	0	VBP	01850315-V	1	verb.contact	present	draw	false	VBP	false	pres	active	01448100-V	NULL	NULL	NULL	0.09848484848484847	0.039999999999999994	0.0	0.0	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_115	58	they_make_me_young_again_,	they	false	NO-NOUN	none	they	PRP	pronoun	pl	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	make	none	none	make	false	0	VB	02560585-V	0	verb.social	none	make	false	VB	false	other	unknown	NULL	NULL	NULL	NULL	0.0	0.12	0.3333333333333333	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_116	58	and_restore_the_keen_impressions_of_that_time_when_every_new_page_of_Greek_or_Latin	every_new_page_of_Greek_or_Latin	false	Y	def	page	NN	common	sg	3	06256697-N	06256229-N	06255777-N	14974264-N	00001740-N	8	noun.communication	the_keen_impressions	false	Y	def	impression	NNS	common	pl	3	05916739-N	05833840-N	05809192-N	00023271-N	00001740-N	6	noun.cognition	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	restore	none	none	restore	false	0	VB	01617192-V	3	verb.social	none	restore	false	VB	false	other	unknown	02552449-V	NULL	01631072-V	01619354-V	0.19318181818181818	0.02	0.22222222222222224	0.0	NO	NARRATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_117	58	was_a_new_perception_of_things_beautiful_.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	a_new_perception_of_things_beautiful	false	Y	indef	perception	NN	common	sg	3	05930136-N	05926676-N	05809192-N	00023271-N	00001740-N	6	noun.cognition	was	none	when	perception	false	3	NN	00001740-N	6	noun.cognition	past	be	false	VBD	false	sim_past	active	05930136-N	00023271-N	05926676-N	05809192-N	0.47727272727272724	0.08	0.5555555555555556	0.0	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_118	59	The_world_of_the_Greeks_and_Romans_is_my_land_of_romance_;	The_world_of_the_Greeks_and_Romans	false	Y	def	world	NN	common	sg	3	09466280-N	00019128-N	00003553-N	00002684-N	00001740-N	5	noun.object	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	is	none	none	land	false	1	NN	00001740-N	6	noun.possession	present	be	false	VBZ	false	pres	active	13250048-N	00032613-N	13246475-N	13244109-N	0.25874125874125875	0.03384615384615385	0.0	0.0	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_119	59	a_quotation_in_either_language_thrills_me_strangely_,	a_quotation_in_either_language	false	Y	indef	quotation	NN	common	sg	3	06763681-N	06763273-N	06762711-N	06722453-N	00001740-N	7	noun.communication	me	false	NO-NOUN	none	me	PRP	pronoun	sg	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	thrills	positive	strangely	thrill	false	1	VBZ	02115778-V	2	verb.perception	present	thrill	false	VBZ	false	pres	active	02117333-V	NULL	02116118-V	NULL	0.0	0.06666666666666667	0.0	0.1851851851851852	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_120	59	and_there_are_passages_of_Greek_and_Latin_verse_which_I_can_not_read_without_a_dimming_of_the_eyes_,	passages	true	Y	none	passage	NNS	common	pl	3	00201058-N	00199130-N	00191142-N	00037396-N	00001740-N	8	noun.act	Greek_and_Latin_verse	false	Y	none	verse	NN	common	sg	3	07092592-N	07092158-N	07066659-N	00033020-N	00001740-N	5	noun.communication	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	read	positive	none	read	false	1	VB	00588888-V	2	verb.cognition	none	read	false	VB	false	cond	active	00625119-V	NULL	00623151-V	NULL	0.01731601731601731	0.05142857142857142	0.0	0.0	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_121	59	which_I_can_not_repeat_aloud	I	false	NO-NOUN	none	i	PRP	pronoun	unknown	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	repeat	positive	fail	repeat	false	3	VB	02367363-V	5	verb.communication	none	repeat	false	VB	false	cond	active	00958334-V	00740577-V	00952524-V	00831651-V	0.0	0.0	0.0	0.0	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_122	59	because_my_voice_fails_me_.	my_voice	false	Y	def	voice	NN	common	sg	3	04981941-N	04981139-N	04983122-N	04916342-N	00001740-N	6	noun.attribute	me	false	NO-NOUN	none	me	PRP	pronoun	sg	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	fails	none	none	fail	false	0	VBZ	02529284-V	0	verb.social	present	fail	false	VBZ	false	pres	active	NULL	NULL	NULL	NULL	0.28787878787878785	0.12	0.0	0.0	NO	EVALUATIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_124	60	In_Magna_Graecia_the_waters_of_two_fountains_mingle	the_waters_of_two_fountains	false	Y	def	water	NNS	common	pl	3	14845743-N	14618834-N	14818238-N	14806838-N	00001740-N	8	noun.substance	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	mingle	none	none	mingle	false	0	VBP	00126264-V	1	verb.contact	present	mingle	false	VBP	false	pres	active	01462005-V	NULL	NULL	NULL	0.4141414141414141	0.0	0.0	0.0	NO	DESCRIPTIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_125	60	and_flow_together_;	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	flow	positive	together	flow	false	1	VBP	01831531-V	1	verb.motion	present	flow	false	VBP	false	pres	active	02066510-V	NULL	NULL	NULL	0.0	0.19999999999999998	0.0	0.0	NO	DESCRIPTIVE
CHAPTER_I_Naples_By_Ionan_Sea.txt_123	60	how_exquisite_will_be_the_draught_!	exquisite	false	none	none	exquisite	NNP	proper	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	be	none	how	draught	false	2	NN	00001740-N	7	noun.food	future	be	false	VB	false	fut	active	07883980-N	13760316-N	07885223-N	07578363-N	0.0	0.09714285714285714	0.2698412698412698	0.0	NO	EVALUATIVE
